booking_id,adults,children,babies,total_guests,is_family,country,customer_type
36224,2,0.0,0,2.0,0,DNK,Transient
36225,1,0.0,0,1.0,0,PRT,Transient-Party
36226,2,0.0,0,2.0,0,PRT,Transient
36227,1,0.0,0,1.0,0,PRT,Transient-Party
36228,2,0.0,0,2.0,0,PRT,Transient-Party
36229,2,0.0,0,2.0,0,LBN,Transient
36230,2,0.0,0,2.0,0,PRT,Group
36231,1,0.0,0,1.0,0,PRT,Transient-Party
36232,1,0.0,0,1.0,0,PRT,Transient-Party
36233,1,0.0,0,1.0,0,PRT,Transient-Party
36234,1,0.0,0,1.0,0,PRT,Transient-Party
36235,1,0.0,0,1.0,0,PRT,Transient-Party
36236,1,0.0,0,1.0,0,PRT,Transient-Party
36237,1,0.0,0,1.0,0,PRT,Transient-Party
36238,2,0.0,0,2.0,0,GBR,Transient
36239,1,0.0,0,1.0,0,PRT,Transient-Party
36240,1,0.0,0,1.0,0,PRT,Transient-Party
36241,1,0.0,0,1.0,0,PRT,Transient-Party
36242,1,0.0,0,1.0,0,PRT,Transient-Party
36243,1,0.0,0,1.0,0,PRT,Transient-Party
36244,1,0.0,0,1.0,0,PRT,Transient-Party
36245,1,0.0,0,1.0,0,PRT,Transient-Party
36246,1,0.0,0,1.0,0,PRT,Transient-Party
36247,2,0.0,0,2.0,0,GBR,Transient
36248,1,0.0,0,1.0,0,IRL,Transient
36249,2,0.0,0,2.0,0,IRL,Transient
36250,2,0.0,0,2.0,0,IRL,Transient
36251,2,0.0,0,2.0,0,PRT,Transient
36252,2,0.0,0,2.0,0,ESP,Contract
36253,1,0.0,0,1.0,0,IRL,Transient
36254,2,0.0,0,2.0,0,DEU,Transient
36255,2,0.0,0,2.0,0,FRA,Transient-Party
36256,2,0.0,0,2.0,0,ESP,Transient-Party
36257,2,0.0,0,2.0,0,PRT,Transient-Party
36258,2,0.0,0,2.0,0,FRA,Transient-Party
36259,2,0.0,0,2.0,0,PRT,Transient-Party
36260,2,0.0,0,2.0,0,PRT,Transient-Party
36261,2,0.0,0,2.0,0,ITA,Transient-Party
36262,1,0.0,0,1.0,0,ITA,Transient-Party
36263,2,0.0,0,2.0,0,FRA,Contract
36264,2,0.0,0,2.0,0,PRT,Transient
36265,1,0.0,0,1.0,0,PRT,Transient
36266,2,0.0,0,2.0,0,FRA,Transient
36267,2,0.0,0,2.0,0,FRA,Transient
36268,2,0.0,0,2.0,0,PRT,Contract
36269,2,0.0,0,2.0,0,DEU,Transient
36270,2,0.0,0,2.0,0,PRT,Transient-Party
36271,2,0.0,0,2.0,0,FRA,Transient-Party
36272,2,0.0,0,2.0,0,PRT,Transient-Party
36273,2,0.0,0,2.0,0,USA,Transient
36274,2,0.0,0,2.0,0,FRA,Transient-Party
36275,1,0.0,0,1.0,0,FRA,Transient-Party
36276,1,0.0,0,1.0,0,PRT,Transient-Party
36277,2,0.0,0,2.0,0,DEU,Group
36278,1,0.0,0,1.0,0,PRT,Transient-Party
36279,2,0.0,0,2.0,0,FRA,Transient-Party
36280,1,0.0,0,1.0,0,PRT,Transient-Party
36281,1,0.0,0,1.0,0,NOR,Contract
36282,2,0.0,0,2.0,0,GBR,Contract
36283,2,0.0,0,2.0,0,GBR,Transient
36284,2,0.0,0,2.0,0,GBR,Transient
36285,2,0.0,0,2.0,0,BEL,Transient
36286,2,0.0,0,2.0,0,DEU,Group
36287,2,0.0,0,2.0,0,DEU,Transient
36288,2,0.0,0,2.0,0,PRT,Contract
36289,2,0.0,0,2.0,0,PRT,Transient
36290,2,0.0,0,2.0,0,PRT,Contract
36291,1,0.0,0,1.0,0,PRT,Transient
36292,1,0.0,0,1.0,0,IRL,Transient
36293,2,0.0,0,2.0,0,USA,Contract
36294,2,0.0,0,2.0,0,ITA,Transient-Party
36295,2,0.0,0,2.0,0,ITA,Transient-Party
36296,2,0.0,0,2.0,0,ITA,Transient-Party
36297,2,0.0,0,2.0,0,ITA,Transient-Party
36298,2,0.0,0,2.0,0,PRT,Transient-Party
36299,1,0.0,0,1.0,0,ITA,Transient-Party
36300,3,0.0,0,3.0,1,PRT,Transient-Party
36301,2,0.0,0,2.0,0,PRT,Transient-Party
36302,2,0.0,0,2.0,0,PRT,Transient-Party
36303,2,0.0,0,2.0,0,ITA,Transient-Party
36304,2,0.0,0,2.0,0,PRT,Transient
36305,2,0.0,0,2.0,0,PRT,Transient-Party
36306,1,0.0,0,1.0,0,PRT,Transient-Party
36307,1,0.0,0,1.0,0,PRT,Transient-Party
36308,1,0.0,0,1.0,0,ITA,Transient-Party
36309,2,0.0,0,2.0,0,BEL,Transient
36310,2,0.0,0,2.0,0,PRT,Contract
36311,1,0.0,0,1.0,0,MYS,Contract
36312,1,0.0,0,1.0,0,PRT,Transient
36313,2,0.0,0,2.0,0,DEU,Transient
36314,2,0.0,0,2.0,0,DEU,Transient
36315,2,0.0,0,2.0,0,FRA,Contract
36316,2,0.0,0,2.0,0,POL,Contract
36317,2,0.0,0,2.0,0,PRT,Contract
36318,2,0.0,0,2.0,0,PRT,Contract
36319,2,0.0,0,2.0,0,PRT,Transient
36320,2,0.0,0,2.0,0,MAR,Transient
36321,2,0.0,0,2.0,0,PRT,Transient
36322,2,0.0,0,2.0,0,PRT,Transient-Party
36323,1,0.0,0,1.0,0,PRT,Transient-Party
36324,2,0.0,0,2.0,0,CMR,Transient
36325,2,0.0,0,2.0,0,PRT,Contract
36326,2,0.0,0,2.0,0,BEL,Contract
36327,2,0.0,0,2.0,0,PRT,Contract
36328,1,0.0,0,1.0,0,PRT,Transient
36329,2,0.0,0,2.0,0,PRT,Transient
36330,2,0.0,0,2.0,0,GBR,Contract
36331,3,0.0,0,3.0,1,DEU,Transient
36332,1,0.0,0,1.0,0,PRT,Contract
36333,2,0.0,0,2.0,0,ISR,Transient
36334,2,2.0,0,4.0,1,PRT,Contract
36335,2,0.0,0,2.0,0,PRT,Transient
36336,2,0.0,0,2.0,0,BRA,Contract
36337,2,0.0,0,2.0,0,PRT,Transient
36338,1,0.0,0,1.0,0,PRT,Transient
36339,2,0.0,0,2.0,0,PRT,Transient-Party
36340,2,0.0,0,2.0,0,PRT,Transient-Party
36341,2,0.0,0,2.0,0,PRT,Transient-Party
36342,2,0.0,0,2.0,0,PRT,Transient-Party
36343,1,0.0,0,1.0,0,PRT,Transient-Party
36344,2,0.0,0,2.0,0,PRT,Transient-Party
36345,2,0.0,0,2.0,0,PRT,Transient-Party
36346,2,0.0,0,2.0,0,PRT,Transient
36347,2,0.0,0,2.0,0,PRT,Transient-Party
36348,1,0.0,0,1.0,0,PRT,Transient-Party
36349,1,0.0,0,1.0,0,PRT,Transient-Party
36350,1,0.0,0,1.0,0,PRT,Transient-Party
36351,2,0.0,0,2.0,0,PRT,Transient-Party
36352,2,0.0,0,2.0,0,PRT,Transient
36353,3,0.0,0,3.0,1,BRA,Transient
36354,2,0.0,0,2.0,0,PRT,Transient
36355,2,0.0,0,2.0,0,BEL,Contract
36356,2,0.0,0,2.0,0,PRT,Transient-Party
36357,1,0.0,0,1.0,0,PRT,Transient-Party
36358,2,0.0,0,2.0,0,PRT,Transient-Party
36359,2,0.0,0,2.0,0,PRT,Transient
36360,2,0.0,0,2.0,0,PRT,Transient
36361,2,0.0,0,2.0,0,PRT,Transient
36362,2,0.0,0,2.0,0,PRT,Transient
36363,2,0.0,0,2.0,0,PRT,Transient
36364,2,0.0,0,2.0,0,USA,Transient
36365,2,0.0,0,2.0,0,PRT,Transient
36366,1,0.0,0,1.0,0,PRT,Transient
36367,2,0.0,0,2.0,0,DEU,Transient
36368,2,0.0,1,3.0,1,ESP,Contract
36369,1,0.0,0,1.0,0,PRT,Contract
36370,2,0.0,0,2.0,0,PRT,Transient
36371,2,0.0,0,2.0,0,PRT,Contract
36372,1,0.0,0,1.0,0,GBR,Contract
36373,2,0.0,0,2.0,0,DEU,Transient
36374,2,0.0,0,2.0,0,PRT,Transient-Party
36375,2,0.0,0,2.0,0,PRT,Transient-Party
36376,2,0.0,0,2.0,0,FRA,Transient-Party
36377,1,0.0,0,1.0,0,PRT,Transient-Party
36378,2,0.0,0,2.0,0,PRT,Transient-Party
36379,2,0.0,0,2.0,0,FRA,Transient-Party
36380,2,0.0,0,2.0,0,PRT,Contract
36381,2,0.0,0,2.0,0,PRT,Transient-Party
36382,2,0.0,0,2.0,0,FRA,Transient-Party
36383,1,0.0,0,1.0,0,PRT,Transient-Party
36384,2,0.0,0,2.0,0,PRT,Transient-Party
36385,2,0.0,0,2.0,0,SRB,Contract
36386,2,0.0,0,2.0,0,PRT,Transient-Party
36387,2,0.0,0,2.0,0,PRT,Contract
36388,2,0.0,0,2.0,0,TUR,Contract
36389,2,0.0,0,2.0,0,IRN,Contract
36390,1,0.0,0,1.0,0,PRT,Transient-Party
36391,1,0.0,0,1.0,0,AUT,Transient-Party
36392,2,0.0,0,2.0,0,AUT,Transient-Party
36393,1,0.0,0,1.0,0,AUT,Transient-Party
36394,2,0.0,0,2.0,0,PRT,Transient-Party
36395,1,0.0,0,1.0,0,PRT,Transient-Party
36396,2,0.0,0,2.0,0,PRT,Transient-Party
36397,2,0.0,0,2.0,0,PRT,Transient-Party
36398,2,0.0,0,2.0,0,PRT,Transient-Party
36399,1,0.0,0,1.0,0,PRT,Transient-Party
36400,2,0.0,0,2.0,0,PRT,Transient
36401,2,0.0,0,2.0,0,FRA,Contract
36402,2,0.0,0,2.0,0,PRT,Transient-Party
36403,3,0.0,0,3.0,1,PRT,Transient-Party
36404,3,0.0,0,3.0,1,PRT,Transient-Party
36405,1,0.0,0,1.0,0,DEU,Transient
36406,2,0.0,0,2.0,0,PRT,Transient
36407,2,0.0,0,2.0,0,PRT,Transient-Party
36408,2,0.0,0,2.0,0,PRT,Transient-Party
36409,2,0.0,0,2.0,0,PRT,Contract
36410,2,0.0,0,2.0,0,GBR,Contract
36411,2,0.0,0,2.0,0,PRT,Transient
36412,2,0.0,0,2.0,0,PRT,Transient
36413,2,0.0,0,2.0,0,PRT,Transient-Party
36414,1,0.0,0,1.0,0,PRT,Transient-Party
36415,2,0.0,0,2.0,0,DEU,Transient
36416,1,0.0,0,1.0,0,PRT,Transient-Party
36417,2,0.0,0,2.0,0,PRT,Contract
36418,2,0.0,0,2.0,0,FRA,Transient-Party
36419,2,0.0,0,2.0,0,FRA,Transient-Party
36420,3,0.0,0,3.0,1,BRA,Transient
36421,2,2.0,0,4.0,1,FIN,Transient-Party
36422,2,0.0,0,2.0,0,PRT,Transient-Party
36423,2,0.0,0,2.0,0,PRT,Transient
36424,2,1.0,0,3.0,1,ESP,Transient-Party
36425,2,0.0,0,2.0,0,ESP,Transient-Party
36426,2,0.0,0,2.0,0,PRT,Transient
36427,2,0.0,0,2.0,0,PRT,Transient-Party
36428,2,0.0,0,2.0,0,ESP,Transient-Party
36429,2,0.0,0,2.0,0,PRT,Transient-Party
36430,2,0.0,0,2.0,0,CHL,Transient-Party
36431,2,0.0,0,2.0,0,PRT,Transient-Party
36432,1,0.0,0,1.0,0,PRT,Transient-Party
36433,2,0.0,0,2.0,0,PRT,Transient-Party
36434,2,0.0,0,2.0,0,ESP,Transient-Party
36435,2,0.0,0,2.0,0,ARG,Transient-Party
36436,2,0.0,0,2.0,0,ITA,Transient-Party
36437,1,0.0,0,1.0,0,PRT,Transient-Party
36438,2,0.0,0,2.0,0,ESP,Transient
36439,2,0.0,0,2.0,0,ESP,Transient-Party
36440,2,0.0,0,2.0,0,ESP,Transient-Party
36441,2,0.0,0,2.0,0,FRA,Transient
36442,2,0.0,0,2.0,0,CHE,Transient
36443,2,0.0,0,2.0,0,PRT,Transient
36444,2,0.0,0,2.0,0,CHE,Transient
36445,2,0.0,1,3.0,1,GBR,Contract
36446,2,0.0,1,3.0,1,ITA,Contract
36447,2,0.0,0,2.0,0,CN,Transient
36448,2,0.0,0,2.0,0,GBR,Transient
36449,1,0.0,0,1.0,0,PRT,Transient
36450,2,0.0,0,2.0,0,ESP,Contract
36451,2,0.0,0,2.0,0,PRT,Transient
36452,2,0.0,0,2.0,0,ESP,Contract
36453,2,0.0,0,2.0,0,PRT,Transient-Party
36454,2,0.0,0,2.0,0,PRT,Contract
36455,2,0.0,0,2.0,0,DEU,Transient
36456,1,0.0,0,1.0,0,PRT,Transient
36457,2,0.0,0,2.0,0,FRA,Contract
36458,2,0.0,0,2.0,0,PRT,Transient-Party
36459,1,0.0,0,1.0,0,PRT,Transient-Party
36460,2,0.0,0,2.0,0,PRT,Transient-Party
36461,2,0.0,0,2.0,0,PRT,Transient-Party
36462,2,0.0,0,2.0,0,PRT,Transient
36463,2,0.0,0,2.0,0,FRA,Contract
36464,2,0.0,0,2.0,0,AUS,Transient
36465,2,0.0,0,2.0,0,GBR,Transient
36466,2,0.0,0,2.0,0,PRT,Transient
36467,2,0.0,0,2.0,0,PRT,Contract
36468,2,0.0,0,2.0,0,ESP,Contract
36469,2,0.0,0,2.0,0,GBR,Group
36470,2,0.0,0,2.0,0,PRT,Transient-Party
36471,2,0.0,0,2.0,0,PRT,Transient-Party
36472,2,0.0,0,2.0,0,PRT,Transient-Party
36473,1,0.0,0,1.0,0,PRT,Transient-Party
36474,2,0.0,0,2.0,0,BRA,Transient
36475,2,0.0,0,2.0,0,CHE,Transient-Party
36476,2,0.0,0,2.0,0,PRT,Transient
36477,1,0.0,0,1.0,0,PRT,Transient-Party
36478,1,0.0,0,1.0,0,PRT,Transient-Party
36479,2,0.0,0,2.0,0,PRT,Group
36480,2,0.0,0,2.0,0,PRT,Transient-Party
36481,2,0.0,0,2.0,0,PRT,Contract
36482,2,0.0,0,2.0,0,PRT,Group
36483,2,0.0,0,2.0,0,ESP,Contract
36484,2,0.0,0,2.0,0,PRT,Transient-Party
36485,1,0.0,0,1.0,0,PRT,Transient-Party
36486,2,0.0,0,2.0,0,PRT,Transient-Party
36487,2,0.0,0,2.0,0,PRT,Transient-Party
36488,2,0.0,0,2.0,0,GBR,Transient
36489,2,0.0,0,2.0,0,FRA,Contract
36490,2,0.0,0,2.0,0,GBR,Transient
36491,2,0.0,0,2.0,0,FIN,Contract
36492,2,0.0,0,2.0,0,PRT,Transient
36493,2,0.0,0,2.0,0,PRT,Transient
36494,2,0.0,0,2.0,0,PRT,Transient
36495,2,0.0,0,2.0,0,BRA,Transient
36496,2,0.0,0,2.0,0,JPN,Contract
36497,2,0.0,0,2.0,0,DEU,Contract
36498,2,0.0,0,2.0,0,PRT,Transient
36499,2,0.0,0,2.0,0,PRT,Transient
36500,2,0.0,0,2.0,0,ESP,Contract
36501,2,0.0,0,2.0,0,PRT,Contract
36502,2,0.0,0,2.0,0,PRT,Contract
36503,2,0.0,0,2.0,0,Unknown,Transient
36504,2,0.0,0,2.0,0,PRT,Transient
36505,2,0.0,0,2.0,0,GBR,Contract
36506,2,0.0,0,2.0,0,PRT,Transient
36507,2,0.0,0,2.0,0,NLD,Contract
36508,2,0.0,0,2.0,0,DEU,Transient
36509,2,0.0,0,2.0,0,DEU,Transient
36510,2,0.0,0,2.0,0,FIN,Contract
36511,2,0.0,0,2.0,0,PRT,Transient
36512,2,0.0,0,2.0,0,PRT,Transient
36513,2,0.0,0,2.0,0,BRA,Transient
36514,2,0.0,0,2.0,0,DEU,Transient-Party
36515,2,0.0,0,2.0,0,DEU,Transient-Party
36516,2,0.0,0,2.0,0,DEU,Transient-Party
36517,2,0.0,0,2.0,0,DEU,Transient-Party
36518,2,0.0,0,2.0,0,PRT,Transient-Party
36519,1,0.0,0,1.0,0,DEU,Transient-Party
36520,1,0.0,0,1.0,0,PRT,Transient-Party
36521,2,0.0,0,2.0,0,DEU,Transient-Party
36522,1,0.0,0,1.0,0,PRT,Transient-Party
36523,1,0.0,0,1.0,0,DEU,Transient-Party
36524,2,0.0,0,2.0,0,PRT,Transient-Party
36525,1,0.0,0,1.0,0,DEU,Transient-Party
36526,1,0.0,0,1.0,0,PRT,Transient-Party
36527,1,0.0,0,1.0,0,DEU,Transient-Party
36528,2,0.0,0,2.0,0,DEU,Transient-Party
36529,1,0.0,0,1.0,0,DEU,Transient-Party
36530,1,0.0,0,1.0,0,PRT,Transient-Party
36531,2,0.0,0,2.0,0,DEU,Transient-Party
36532,2,2.0,0,4.0,1,FRA,Contract
36533,2,0.0,0,2.0,0,GBR,Transient
36534,1,0.0,0,1.0,0,PRT,Transient-Party
36535,2,0.0,0,2.0,0,AUT,Transient-Party
36536,2,0.0,0,2.0,0,GBR,Transient
36537,2,0.0,0,2.0,0,PRT,Transient
36538,2,0.0,0,2.0,0,PRT,Transient
36539,2,0.0,0,2.0,0,NOR,Transient
36540,2,0.0,0,2.0,0,FRA,Transient
36541,1,0.0,0,1.0,0,PRT,Transient
36542,2,0.0,0,2.0,0,LUX,Transient
36543,2,0.0,0,2.0,0,PRT,Transient
36544,2,0.0,0,2.0,0,NOR,Transient
36545,2,0.0,0,2.0,0,PRT,Transient
36546,2,0.0,0,2.0,0,BEL,Transient
36547,2,0.0,0,2.0,0,SGP,Transient
36548,2,1.0,0,3.0,1,NLD,Contract
36549,2,0.0,0,2.0,0,USA,Transient
36550,2,0.0,0,2.0,0,PRT,Contract
36551,1,0.0,0,1.0,0,PRT,Transient
36552,2,0.0,0,2.0,0,BRA,Transient
36553,2,0.0,0,2.0,0,PRT,Transient
36554,2,0.0,0,2.0,0,PRT,Contract
36555,2,0.0,0,2.0,0,AUT,Transient
36556,2,0.0,0,2.0,0,DEU,Transient-Party
36557,2,0.0,0,2.0,0,CN,Transient
36558,1,0.0,0,1.0,0,PRT,Contract
36559,3,0.0,0,3.0,1,PRT,Transient
36560,2,0.0,0,2.0,0,PRT,Transient
36561,2,0.0,0,2.0,0,GBR,Transient
36562,1,0.0,0,1.0,0,CZE,Transient
36563,2,0.0,0,2.0,0,BEL,Contract
36564,2,0.0,0,2.0,0,PRT,Contract
36565,2,0.0,0,2.0,0,PRT,Transient-Party
36566,2,0.0,0,2.0,0,FRA,Transient
36567,2,0.0,0,2.0,0,VEN,Contract
36568,1,0.0,0,1.0,0,PRT,Contract
36569,2,0.0,0,2.0,0,SWE,Transient
36570,2,0.0,0,2.0,0,FRA,Transient-Party
36571,2,0.0,0,2.0,0,PRT,Transient-Party
36572,2,0.0,0,2.0,0,PRT,Transient-Party
36573,2,0.0,0,2.0,0,CHE,Transient
36574,1,0.0,0,1.0,0,PRT,Contract
36575,2,0.0,0,2.0,0,DEU,Contract
36576,2,0.0,0,2.0,0,FRA,Contract
36577,0,2.0,0,2.0,0,PRT,Transient-Party
36578,2,0.0,0,2.0,0,IRL,Contract
36579,2,0.0,0,2.0,0,CHE,Transient
36580,2,0.0,0,2.0,0,FRA,Contract
36581,1,0.0,0,1.0,0,PRT,Contract
36582,2,0.0,1,3.0,1,POL,Transient
36583,2,0.0,0,2.0,0,HRV,Contract
36584,2,0.0,0,2.0,0,HUN,Contract
36585,1,0.0,0,1.0,0,PRT,Transient
36586,2,0.0,0,2.0,0,FRA,Contract
36587,2,0.0,0,2.0,0,NLD,Contract
36588,2,0.0,0,2.0,0,DEU,Transient
36589,2,0.0,0,2.0,0,POL,Contract
36590,1,0.0,0,1.0,0,IRL,Transient
36591,2,0.0,0,2.0,0,PRT,Transient
36592,2,0.0,0,2.0,0,PRT,Transient
36593,2,0.0,0,2.0,0,PRT,Contract
36594,2,0.0,0,2.0,0,ITA,Contract
36595,2,0.0,0,2.0,0,ITA,Contract
36596,2,1.0,0,3.0,1,CHE,Contract
36597,2,0.0,0,2.0,0,POL,Transient
36598,2,0.0,0,2.0,0,NLD,Transient
36599,2,2.0,0,4.0,1,CHE,Contract
36600,2,0.0,0,2.0,0,FRA,Transient-Party
36601,2,0.0,0,2.0,0,SWE,Transient
36602,2,0.0,0,2.0,0,USA,Contract
36603,2,0.0,0,2.0,0,RUS,Contract
36604,2,0.0,0,2.0,0,PRT,Contract
36605,2,0.0,0,2.0,0,PRT,Contract
36606,1,0.0,0,1.0,0,PRT,Contract
36607,2,0.0,0,2.0,0,ROU,Contract
36608,2,0.0,0,2.0,0,DEU,Contract
36609,2,0.0,0,2.0,0,CHE,Transient
36610,2,0.0,0,2.0,0,GBR,Transient
36611,1,0.0,0,1.0,0,PRT,Transient
36612,2,0.0,0,2.0,0,PRT,Transient
36613,2,0.0,0,2.0,0,PRT,Group
36614,2,0.0,0,2.0,0,CZE,Contract
36615,2,0.0,0,2.0,0,DEU,Transient
36616,2,0.0,0,2.0,0,BRA,Transient
36617,2,0.0,0,2.0,0,DEU,Contract
36618,2,0.0,0,2.0,0,PRT,Transient
36619,1,0.0,0,1.0,0,PRT,Contract
36620,2,0.0,0,2.0,0,PRT,Transient
36621,2,0.0,0,2.0,0,FIN,Contract
36622,2,0.0,0,2.0,0,CHE,Transient
36623,2,0.0,0,2.0,0,NLD,Contract
36624,2,0.0,0,2.0,0,PRT,Transient-Party
36625,2,0.0,0,2.0,0,PRT,Transient-Party
36626,1,0.0,0,1.0,0,PRT,Transient-Party
36627,1,0.0,0,1.0,0,PRT,Transient-Party
36628,2,0.0,0,2.0,0,PRT,Contract
36629,2,0.0,0,2.0,0,ISR,Transient-Party
36630,2,0.0,0,2.0,0,GRC,Contract
36631,2,0.0,0,2.0,0,PRT,Transient-Party
36632,1,0.0,0,1.0,0,PRT,Transient-Party
36633,2,0.0,0,2.0,0,ISR,Transient-Party
36634,1,0.0,0,1.0,0,PRT,Transient-Party
36635,2,0.0,0,2.0,0,PRT,Contract
36636,2,0.0,0,2.0,0,PRT,Contract
36637,2,0.0,0,2.0,0,FRA,Transient-Party
36638,2,0.0,0,2.0,0,FRA,Transient-Party
36639,2,0.0,0,2.0,0,PRT,Transient-Party
36640,2,0.0,0,2.0,0,NLD,Transient-Party
36641,2,1.0,0,3.0,1,PRT,Transient-Party
36642,2,0.0,0,2.0,0,NLD,Contract
36643,2,0.0,0,2.0,0,NLD,Transient-Party
36644,2,2.0,0,4.0,1,PRT,Transient-Party
36645,2,0.0,0,2.0,0,BEL,Transient
36646,2,2.0,0,4.0,1,PRT,Transient-Party
36647,2,0.0,0,2.0,0,PRT,Transient
36648,2,0.0,0,2.0,0,PRT,Transient
36649,2,0.0,0,2.0,0,PRT,Transient
36650,2,0.0,0,2.0,0,CHN,Transient
36651,2,0.0,0,2.0,0,NLD,Contract
36652,2,0.0,0,2.0,0,IRL,Contract
36653,2,0.0,0,2.0,0,NLD,Transient
36654,2,0.0,0,2.0,0,GBR,Transient
36655,2,0.0,0,2.0,0,GBR,Contract
36656,1,0.0,0,1.0,0,JPN,Contract
36657,1,0.0,0,1.0,0,FRA,Contract
36658,1,0.0,0,1.0,0,PRT,Contract
36659,2,0.0,0,2.0,0,ITA,Transient
36660,2,0.0,0,2.0,0,PRT,Contract
36661,2,0.0,0,2.0,0,FRA,Contract
36662,2,0.0,0,2.0,0,ISR,Transient-Party
36663,2,0.0,0,2.0,0,ISR,Transient-Party
36664,2,0.0,0,2.0,0,ISR,Transient-Party
36665,2,0.0,0,2.0,0,PRT,Transient-Party
36666,2,0.0,0,2.0,0,PRT,Transient-Party
36667,1,0.0,0,1.0,0,PRT,Transient-Party
36668,2,0.0,0,2.0,0,ISR,Transient-Party
36669,1,0.0,0,1.0,0,PRT,Transient-Party
36670,1,0.0,0,1.0,0,PRT,Transient-Party
36671,2,0.0,0,2.0,0,FRA,Transient
36672,3,0.0,0,3.0,1,HUN,Transient
36673,2,2.0,0,4.0,1,USA,Contract
36674,1,0.0,0,1.0,0,PRT,Transient-Party
36675,2,0.0,0,2.0,0,PRT,Transient-Party
36676,2,0.0,0,2.0,0,PRT,Transient-Party
36677,2,0.0,0,2.0,0,FRA,Contract
36678,2,0.0,0,2.0,0,ESP,Contract
36679,2,0.0,0,2.0,0,DEU,Transient
36680,2,0.0,0,2.0,0,DEU,Transient
36681,1,0.0,0,1.0,0,PRT,Contract
36682,2,0.0,0,2.0,0,PRT,Transient
36683,2,0.0,0,2.0,0,IRL,Transient
36684,2,0.0,0,2.0,0,PRT,Transient
36685,2,2.0,0,4.0,1,POL,Contract
36686,2,0.0,0,2.0,0,ESP,Transient-Party
36687,2,0.0,0,2.0,0,PRT,Transient-Party
36688,1,0.0,0,1.0,0,PRT,Transient-Party
36689,3,0.0,0,3.0,1,ESP,Transient-Party
36690,1,0.0,0,1.0,0,PRT,Transient-Party
36691,2,0.0,0,2.0,0,PRT,Contract
36692,2,0.0,0,2.0,0,DEU,Transient
36693,2,0.0,0,2.0,0,PRT,Contract
36694,2,0.0,0,2.0,0,GBR,Group
36695,2,0.0,0,2.0,0,GBR,Contract
36696,2,0.0,0,2.0,0,GBR,Transient
36697,2,0.0,0,2.0,0,PRT,Transient
36698,2,0.0,0,2.0,0,DEU,Contract
36699,2,0.0,0,2.0,0,PRT,Transient
36700,2,0.0,0,2.0,0,PRT,Contract
36701,2,0.0,0,2.0,0,PRT,Transient
36702,2,0.0,0,2.0,0,FRA,Transient-Party
36703,1,0.0,0,1.0,0,FRA,Transient-Party
36704,2,0.0,0,2.0,0,ESP,Transient
36705,2,0.0,0,2.0,0,JPN,Transient-Party
36706,2,0.0,0,2.0,0,ESP,Transient
36707,2,0.0,0,2.0,0,SEN,Transient-Party
36708,2,0.0,0,2.0,0,PRT,Transient-Party
36709,2,0.0,0,2.0,0,POL,Contract
36710,2,0.0,0,2.0,0,PRT,Transient
36711,2,0.0,0,2.0,0,ESP,Transient-Party
36712,2,0.0,0,2.0,0,PRT,Transient-Party
36713,2,0.0,0,2.0,0,USA,Transient-Party
36714,2,0.0,0,2.0,0,FRA,Transient-Party
36715,2,0.0,0,2.0,0,FRA,Transient-Party
36716,2,0.0,0,2.0,0,ESP,Transient-Party
36717,2,0.0,0,2.0,0,FRA,Transient-Party
36718,2,0.0,0,2.0,0,GBR,Transient
36719,2,0.0,1,3.0,1,PRT,Contract
36720,2,0.0,1,3.0,1,PRT,Contract
36721,2,0.0,0,2.0,0,PRT,Contract
36722,1,0.0,0,1.0,0,PRT,Contract
36723,2,0.0,0,2.0,0,PRT,Transient
36724,2,0.0,0,2.0,0,FRA,Transient
36725,2,0.0,0,2.0,0,NLD,Contract
36726,1,0.0,0,1.0,0,DEU,Transient
36727,2,0.0,0,2.0,0,PRT,Contract
36728,2,0.0,0,2.0,0,PRT,Contract
36729,2,0.0,0,2.0,0,PRT,Transient
36730,1,0.0,0,1.0,0,PRT,Transient
36731,2,0.0,0,2.0,0,PRT,Contract
36732,2,0.0,0,2.0,0,PRT,Contract
36733,2,0.0,0,2.0,0,CHE,Transient
36734,2,0.0,0,2.0,0,PRT,Transient
36735,2,0.0,0,2.0,0,PRT,Contract
36736,2,0.0,0,2.0,0,PRT,Contract
36737,2,0.0,0,2.0,0,NLD,Transient
36738,2,0.0,0,2.0,0,PRT,Contract
36739,2,0.0,0,2.0,0,PRT,Transient
36740,1,0.0,0,1.0,0,DEU,Transient-Party
36741,1,0.0,0,1.0,0,PRT,Transient
36742,1,0.0,0,1.0,0,PRT,Transient-Party
36743,1,0.0,0,1.0,0,FRA,Transient-Party
36744,1,0.0,0,1.0,0,PRT,Transient-Party
36745,1,0.0,0,1.0,0,FRA,Transient-Party
36746,1,0.0,0,1.0,0,PRT,Transient-Party
36747,1,0.0,0,1.0,0,PRT,Transient-Party
36748,1,0.0,0,1.0,0,PRT,Transient-Party
36749,2,0.0,0,2.0,0,PRT,Transient-Party
36750,1,0.0,0,1.0,0,PRT,Transient-Party
36751,1,0.0,0,1.0,0,PRT,Transient-Party
36752,1,0.0,0,1.0,0,PRT,Transient-Party
36753,2,0.0,0,2.0,0,PRT,Transient-Party
36754,1,0.0,0,1.0,0,PRT,Transient-Party
36755,2,0.0,0,2.0,0,PRT,Transient-Party
36756,2,0.0,0,2.0,0,PRT,Transient-Party
